0.000000e+00, 9.878460e+00, -9.800000e-06, -9.800000e+00
1.000000e-03, 9.877968e+00, -9.809800e-03, -9.800000e+00
2.000000e-03, 9.876497e+00, -1.960980e-02, -9.800000e+00
3.000000e-03, 9.874046e+00, -2.940980e-02, -9.800000e+00
4.000000e-03, 9.870614e+00, -3.920980e-02, -9.800000e+00
5.000000e-03, 9.866203e+00, -4.900980e-02, -9.800000e+00
6.000000e-03, 9.860811e+00, -5.880980e-02, -9.800000e+00
7.000000e-03, 9.854440e+00, -6.860980e-02, -9.800000e+00
8.000000e-03, 9.847088e+00, -7.840980e-02, -9.800000e+00
9.000000e-03, 9.838757e+00, -8.820980e-02, -9.800000e+00
1.000000e-02, 9.829445e+00, -9.800980e-02, -9.800000e+00
1.100000e-02, 9.819154e+00, -1.078098e-01, -9.800000e+00
1.200000e-02, 9.807882e+00, -1.176098e-01, -9.800000e+00
1.300000e-02, 9.795631e+00, -1.274098e-01, -9.800000e+00
1.400000e-02, 9.782399e+00, -1.372098e-01, -9.800000e+00
1.500000e-02, 9.768188e+00, -1.470098e-01, -9.800000e+00
1.600000e-02, 9.752996e+00, -1.568098e-01, -9.800000e+00
1.700000e-02, 9.736825e+00, -1.666098e-01, -9.800000e+00
1.800000e-02, 9.719673e+00, -1.764098e-01, -9.800000e+00
1.900000e-02, 9.701542e+00, -1.862098e-01, -9.800000e+00
2.000000e-02, 9.682431e+00, -1.960098e-01, -9.800000e+00
2.100000e-02, 9.662339e+00, -2.058098e-01, -9.800000e+00
2.200000e-02, 9.641268e+00, -2.156098e-01, -9.800000e+00
2.300000e-02, 9.619216e+00, -2.254098e-01, -9.800000e+00
2.400000e-02, 9.596185e+00, -2.352098e-01, -9.800000e+00
2.500000e-02, 9.572173e+00, -2.450098e-01, -9.800000e+00
2.600000e-02, 9.547182e+00, -2.548098e-01, -9.800000e+00
2.700000e-02, 9.521210e+00, -2.646098e-01, -9.800000e+00
2.800000e-02, 9.494259e+00, -2.744098e-01, -9.800000e+00
2.900000e-02, 9.466327e+00, -2.842098e-01, -9.800000e+00
3.000000e-02, 9.437416e+00, -2.940098e-01, -9.800000e+00
3.100000e-02, 9.407524e+00, -3.038098e-01, -9.800000e+00
3.200000e-02, 9.376653e+00, -3.136098e-01, -9.800000e+00
3.300000e-02, 9.344801e+00, -3.234098e-01, -9.800000e+00
3.400000e-02, 9.311970e+00, -3.332098e-01, -9.800000e+00
3.500000e-02, 9.278158e+00, -3.430098e-01, -9.800000e+00
3.600000e-02, 9.243367e+00, -3.528098e-01, -9.800000e+00
3.700000e-02, 9.207596e+00, -3.626098e-01, -9.800000e+00
3.800000e-02, 9.170844e+00, -3.724098e-01, -9.800000e+00
3.900000e-02, 9.133113e+00, -3.822098e-01, -9.800000e+00
4.000000e-02, 9.094401e+00, -3.920098e-01, -9.800000e+00
4.100000e-02, 9.054710e+00, -4.018098e-01, -9.800000e+00
4.200000e-02, 9.014038e+00, -4.116098e-01, -9.800000e+00
4.300000e-02, 8.972387e+00, -4.214098e-01, -9.800000e+00
4.400000e-02, 8.929755e+00, -4.312098e-01, -9.800000e+00
4.500000e-02, 8.886144e+00, -4.410098e-01, -9.800000e+00
4.600000e-02, 8.841552e+00, -4.508098e-01, -9.800000e+00
4.700000e-02, 8.795981e+00, -4.606098e-01, -9.800000e+00
4.800000e-02, 8.749429e+00, -4.704098e-01, -9.800000e+00
4.900000e-02, 8.701898e+00, -4.802098e-01, -9.800000e+00
5.000000e-02, 8.653386e+00, -4.900098e-01, -9.800000e+00
5.100000e-02, 8.603895e+00, -4.998098e-01, -9.800000e+00
5.200000e-02, 8.553423e+00, -5.096098e-01, -9.800000e+00
5.300000e-02, 8.501972e+00, -5.194098e-01, -9.800000e+00
5.400000e-02, 8.449541e+00, -5.292098e-01, -9.800000e+00
5.500000e-02, 8.396129e+00, -5.390098e-01, -9.800000e+00
5.600000e-02, 8.341738e+00, -5.488098e-01, -9.800000e+00
5.700000e-02, 8.286366e+00, -5.586098e-01, -9.800000e+00
5.800000e-02, 8.230015e+00, -5.684098e-01, -9.800000e+00
5.900000e-02, 8.172683e+00, -5.782098e-01, -9.800000e+00
6.000000e-02, 8.114372e+00, -5.880098e-01, -9.800000e+00
6.100000e-02, 8.055080e+00, -5.978098e-01, -9.800000e+00
6.200000e-02, 7.994809e+00, -6.076098e-01, -9.800000e+00
6.300000e-02, 7.933557e+00, -6.174098e-01, -9.800000e+00
6.400000e-02, 7.871326e+00, -6.272098e-01, -9.800000e+00
6.500000e-02, 7.808114e+00, -6.370098e-01, -9.800000e+00
6.600000e-02, 7.743923e+00, -6.468098e-01, -9.800000e+00
6.700000e-02, 7.678751e+00, -6.566098e-01, -9.800000e+00
6.800000e-02, 7.612600e+00, -6.664098e-01, -9.800000e+00
6.900000e-02, 7.545469e+00, -6.762098e-01, -9.800000e+00
7.000000e-02, 7.477357e+00, -6.860098e-01, -9.800000e+00
7.100000e-02, 7.408266e+00, -6.958098e-01, -9.800000e+00
7.200000e-02, 7.338194e+00, -7.056098e-01, -9.800000e+00
7.300000e-02, 7.267143e+00, -7.154098e-01, -9.800000e+00
7.400000e-02, 7.195111e+00, -7.252098e-01, -9.800000e+00
7.500000e-02, 7.122100e+00, -7.350098e-01, -9.800000e+00
7.600000e-02, 7.048108e+00, -7.448098e-01, -9.800000e+00
7.700000e-02, 6.973137e+00, -7.546098e-01, -9.800000e+00
7.800000e-02, 6.897185e+00, -7.644098e-01, -9.800000e+00
7.900000e-02, 6.820254e+00, -7.742098e-01, -9.800000e+00
8.000000e-02, 6.742342e+00, -7.840098e-01, -9.800000e+00
8.100000e-02, 6.663451e+00, -7.938098e-01, -9.800000e+00
8.200000e-02, 6.583579e+00, -8.036098e-01, -9.800000e+00
8.300000e-02, 6.502728e+00, -8.134098e-01, -9.800000e+00
8.400000e-02, 6.420896e+00, -8.232098e-01, -9.800000e+00
8.500000e-02, 6.338085e+00, -8.330098e-01, -9.800000e+00
8.600000e-02, 6.254294e+00, -8.428098e-01, -9.800000e+00
8.700000e-02, 6.169522e+00, -8.526098e-01, -9.800000e+00
8.800000e-02, 6.083771e+00, -8.624098e-01, -9.800000e+00
